BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion,AdditionalContactInfo,rowguid,ModifiedDate,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
10899,IN,0,NULL,Arthur,A,Van,NULL,1,NULL,28c5958e-11bc-40d3-8ec5-27a0c0945fcd,2014-02-03 00:00:00.000,1960-04-20 00:00:00.000,M,60893,M,3,Graduate Degree,Clerical,1,0
10900,IN,0,NULL,Arthur,E,Malhotra,NULL,0,NULL,592a14ee-4bca-419d-ac13-b31d83ca1e6e,2013-08-23 00:00:00.000,1939-05-22 00:00:00.000,M,58379,M,2,"Bachelors ",Management,1,2
10901,IN,0,NULL,Andrea,C,Hall,NULL,2,NULL,54387165-aafa-4acf-a701-9f72a899b0c9,2014-05-02 00:00:00.000,1961-05-27 00:00:00.000,M,38716,F,4,High School,Skilled Manual,1,4
10902,IN,0,NULL,Arthur,E,Sai,NULL,1,NULL,f5b1582d-8cf1-40b0-8f3b-913b2015d54a,2013-03-11 00:00:00.000,1966-05-14 00:00:00.000,M,52180,M,1,"Bachelors ",Skilled Manual,1,1
10903,IN,0,NULL,Chloe,NULL,Allen,NULL,0,NULL,035b91e4-64b4-4660-8932-623508d1d7da,2014-01-26 00:00:00.000,1972-05-27 00:00:00.000,M,112229,F,0,"Bachelors ",Management,1,1
10904,IN,0,NULL,Jennifer,NULL,Allen,NULL,0,NULL,12e4333d-3335-4fd1-8f4d-39928fba6d17,2013-02-15 00:00:00.000,1970-01-25 00:00:00.000,S,72582,F,4,Graduate Degree,Professional,0,0
10905,IN,0,NULL,Kaitlyn,NULL,Allen,NULL,0,NULL,471ce516-9ab8-40c5-81a1-352026d5fcdd,2013-08-25 00:00:00.000,1977-05-18 00:00:00.000,S,49988,F,0,Partial College,Clerical,0,1
10906,IN,0,NULL,Marshall,NULL,Lin,NULL,0,NULL,ef340834-a01d-41ea-afb3-887a856e2097,2012-10-10 00:00:00.000,1958-11-28 00:00:00.000,M,108272,M,1,Partial College,Professional,0,3
10907,IN,0,NULL,Arthur,D,Madan,NULL,2,NULL,cabd7d34-8b92-48ce-9d2c-43ba211bc80f,2013-03-15 00:00:00.000,1965-02-08 00:00:00.000,M,42210,M,1,"Bachelors ",Skilled Manual,1,2
10908,IN,0,NULL,Morgan,D,Allen,NULL,1,NULL,25acf03d-3673-4fd3-ac85-5605f49a4aad,2014-06-13 00:00:00.000,1939-07-16 00:00:00.000,M,100479,F,2,Graduate Degree,Management,1,1
10909,IN,0,NULL,Arthur,NULL,Smith,NULL,1,NULL,26ff38f7-d347-450a-b035-08c11a6157ff,2011-10-24 00:00:00.000,1969-10-04 00:00:00.000,M,95786,M,1,Graduate Degree,Management,1,0
10910,IN,0,NULL,Isabella,NULL,Allen,NULL,0,NULL,17eb9dc3-3c0b-47e7-afe7-c3f9737624e9,2014-03-22 00:00:00.000,1942-10-11 00:00:00.000,M,109996,F,5,"Bachelors ",Management,1,2
10911,IN,0,NULL,Arthur,NULL,Prasad,NULL,0,NULL,cf984ea0-d804-41e1-8399-2dcfbc2a4225,2013-02-19 00:00:00.000,1955-02-02 00:00:00.000,S,101230,M,2,High School,Skilled Manual,1,2
10912,IN,0,NULL,Arthur,D,Sara,NULL,0,NULL,73fe5762-2e64-4347-8fce-600a02e3fec4,2013-09-24 00:00:00.000,1973-03-13 00:00:00.000,S,50294,M,0,High School,Manual,0,1
10913,IN,0,NULL,Natalie,NULL,Allen,NULL,0,NULL,13035635-d407-4133-93fd-3b88399dce38,2013-10-19 00:00:00.000,1964-04-24 00:00:00.000,S,63923,F,4,"Bachelors ",Skilled Manual,0,2
10914,IN,0,NULL,Arthur,D,Rana,NULL,0,NULL,bbd35a2a-e867-45e1-bfda-7448a04f3d48,2014-06-14 00:00:00.000,1965-08-13 00:00:00.000,M,52969,M,1,"Bachelors ",Skilled Manual,1,0
10915,IN,0,NULL,Alexandra,B,Allen,NULL,0,NULL,d2c9e424-212a-4f40-be23-93bb7fd3943b,2011-08-30 00:00:00.000,1966-11-08 00:00:00.000,M,94728,F,0,"Bachelors ",Professional,1,0
10916,IN,0,NULL,Sydney,K,Allen,NULL,0,NULL,e0e7d2b3-23fe-4758-b22c-c60adbd4c3bb,2013-07-31 00:00:00.000,1946-06-16 00:00:00.000,M,86089,F,3,"Bachelors ",Management,1,1
10917,IN,0,NULL,Arthur,NULL,Raman,NULL,1,NULL,166ea551-fad8-48b1-aabb-19e0f5cc02e4,2013-02-01 00:00:00.000,1977-09-11 00:00:00.000,S,12645,M,0,High School,Manual,0,2
10918,IN,0,NULL,Katherine,NULL,Allen,NULL,0,NULL,1d9e6e04-03f4-456c-ba04-046c8f989d2e,2014-05-02 00:00:00.000,1954-03-27 00:00:00.000,M,71634,F,3,Partial High School,Skilled Manual,0,2
10919,IN,0,NULL,Arthur,E,Subram,NULL,0,NULL,537c4eeb-76f2-41e7-b29a-f51a96d7f414,2013-09-01 00:00:00.000,1974-12-27 00:00:00.000,S,96007,M,0,"Bachelors ",Professional,0,3
10920,IN,0,NULL,Arthur,A,Mehta,NULL,1,NULL,6817aada-20f8-4730-ab65-610b19769f47,2012-02-11 00:00:00.000,1974-03-19 00:00:00.000,S,110959,M,0,"Bachelors ",Professional,1,2
10921,IN,0,NULL,Amanda,NULL,Allen,NULL,1,NULL,3610f12c-4c0e-4bfb-971c-23f812f6b4ed,2013-12-20 00:00:00.000,1957-03-07 00:00:00.000,M,43458,F,2,High School,Skilled Manual,1,2
10922,IN,0,NULL,Stephanie,NULL,Allen,NULL,0,NULL,4d5e358d-9466-4929-8e01-2ec1854f8d7f,2013-12-07 00:00:00.000,1974-04-20 00:00:00.000,S,36526,F,0,Partial College,Skilled Manual,0,1
10923,IN,0,NULL,Hailey,C,Allen,NULL,1,NULL,a834c1a6-8303-46b0-99a9-90e3e758aedd,2013-12-16 00:00:00.000,1963-02-28 00:00:00.000,M,71931,F,0,"Bachelors ",Professional,0,1
10924,IN,0,NULL,Arthur,T,Garcia,NULL,2,NULL,9e120634-834d-49b0-a952-9edd13540344,2014-05-16 00:00:00.000,1978-09-07 00:00:00.000,M,58243,M,3,Partial College,Clerical,1,2
10925,IN,0,NULL,Arthur,J,Fernandez,NULL,0,NULL,621ec9a3-c71a-44eb-8ebd-85950d06ebab,2012-10-17 00:00:00.000,1980-01-06 00:00:00.000,S,10098,M,0,Partial College,Manual,1,1
10926,IN,0,NULL,Haley,T,Allen,NULL,1,NULL,7c70ea21-95b2-4e86-a089-b67b4ffd2751,2013-07-23 00:00:00.000,1916-12-07 00:00:00.000,M,39892,F,1,High School,Manual,1,1
10927,IN,0,NULL,Rebecca,E,Allen,NULL,0,NULL,12203f8c-415a-4c97-ad81-5a07e8db4794,2013-07-22 00:00:00.000,1948-11-15 00:00:00.000,M,86924,F,2,"Bachelors ",Management,1,0
10928,IN,0,NULL,Madeline,NULL,Allen,NULL,1,NULL,95b5eee8-efd8-4262-bc8a-fd31aa5362c7,2014-05-22 00:00:00.000,1962-07-02 00:00:00.000,S,95013,F,5,Partial College,Professional,0,3
10929,IN,0,NULL,Arthur,G,Gonzalez,NULL,0,NULL,37a4dbe9-5e63-454e-9a1c-7f16e14ddd23,2013-10-24 00:00:00.000,1971-05-28 00:00:00.000,M,34564,M,0,Partial High School,Manual,0,2
10930,IN,0,NULL,Sophia,NULL,Allen,NULL,2,NULL,5ed6c1e9-af0a-4c32-a437-3875e0571d3a,2013-07-01 00:00:00.000,1962-11-08 00:00:00.000,M,73241,F,1,Partial College,Skilled Manual,1,1
10931,IN,0,NULL,Arthur,NULL,Rodriguez,NULL,2,NULL,6e0a2cdf-32ad-4424-8480-78a8b690886e,2013-04-10 00:00:00.000,1947-03-11 00:00:00.000,M,42699,M,2,Partial College,Clerical,0,2
10932,IN,0,NULL,Mary,NULL,Allen,NULL,0,NULL,79e8b659-0090-4a95-983b-ff054f01698c,2012-06-26 00:00:00.000,1966-12-25 00:00:00.000,M,89507,F,0,Graduate Degree,Management,0,1
10933,IN,0,NULL,Arthur,NULL,Sanchez,NULL,1,NULL,c6b5cfce-6aa8-4eeb-b35c-a503c9c3c7df,2014-04-04 00:00:00.000,1965-07-14 00:00:00.000,S,39222,M,2,High School,Manual,1,1
10934,IN,0,NULL,Arthur,L,Perez,NULL,1,NULL,2515b317-a4fc-4344-b197-12a09967dfa1,2011-06-18 00:00:00.000,1978-10-25 00:00:00.000,S,24890,M,0,"Bachelors ",Clerical,1,0
10935,IN,0,NULL,Arthur,L,Martin,NULL,0,NULL,a00ef894-544f-4156-8f1f-7d455277e556,2013-12-01 00:00:00.000,1973-01-15 00:00:00.000,S,104396,M,0,"Bachelors ",Professional,0,3
10936,IN,0,NULL,Amber,A,Allen,NULL,0,NULL,00b15fed-c481-43cd-828e-aaaa9579d4c5,2013-11-20 00:00:00.000,1960-10-21 00:00:00.000,M,17914,F,1,High School,Manual,1,1
10937,IN,0,NULL,Arthur,NULL,Gomez,NULL,0,NULL,61dec092-cfd7-4677-be90-4de74be94f1f,2012-11-06 00:00:00.000,1970-07-21 00:00:00.000,S,106667,M,0,"Bachelors ",Professional,0,4
10938,IN,0,NULL,Courtney,M,Allen,NULL,0,NULL,27d2f0c3-56c1-44f3-abea-1a9277ccb0c5,2013-06-09 00:00:00.000,1967-08-15 00:00:00.000,M,39605,F,2,"Bachelors ",Skilled Manual,1,1
10939,IN,0,NULL,Jenna,T,Allen,NULL,2,NULL,3ed558aa-c412-4e0d-ba31-a136d2b806d9,2014-04-12 00:00:00.000,1963-07-18 00:00:00.000,M,94723,F,4,Partial College,Professional,1,4
10940,IN,0,NULL,Arthur,NULL,Ruiz,NULL,1,NULL,a8158755-075b-4163-90e4-24794ae25444,2013-09-19 00:00:00.000,1966-07-27 00:00:00.000,S,52778,M,0,"Bachelors ",Professional,0,0
10941,IN,0,NULL,Jordan,L,Allen,NULL,1,NULL,78807260-1448-47a1-abd7-057d096f7d84,2014-05-19 00:00:00.000,1942-01-09 00:00:00.000,M,89271,F,3,Graduate Degree,Management,1,2
10942,IN,0,NULL,Sierra,S,Allen,NULL,0,NULL,891d22e0-efe5-4e98-aeea-78e2bfda703d,2014-01-24 00:00:00.000,1967-05-16 00:00:00.000,S,55605,F,2,"Bachelors ",Skilled Manual,0,1
10943,IN,0,NULL,Bailey,F,Allen,NULL,0,NULL,32f2cde9-0dff-4c0d-aaf1-5ecf2c1ed43e,2013-09-13 00:00:00.000,1957-11-07 00:00:00.000,M,10829,F,2,Partial High School,Clerical,0,2
10944,IN,0,NULL,Mackenzie,NULL,Allen,NULL,2,NULL,2402cd9f-cbbb-45cc-925c-e014b8c6a8f8,2013-12-10 00:00:00.000,1953-08-12 00:00:00.000,M,69844,F,3,Graduate Degree,Management,1,2
10945,IN,0,NULL,Arthur,NULL,Diaz,NULL,2,NULL,2e8609c0-feee-491a-8a41-2bc9b8abd935,2013-08-08 00:00:00.000,1966-06-13 00:00:00.000,M,48448,M,1,"Bachelors ",Skilled Manual,1,2
10946,IN,0,NULL,Gabriella,NULL,Allen,NULL,0,NULL,1000273a-768f-4afa-b94c-9e6bbd281d69,2014-05-08 00:00:00.000,1970-06-21 00:00:00.000,M,50120,F,1,"Bachelors ",Skilled Manual,1,1
10947,IN,0,NULL,Damien,A,Deng,NULL,2,NULL,54988803-f679-4a80-9be0-7ab4737276cd,2013-12-23 00:00:00.000,1935-03-14 00:00:00.000,M,52903,M,4,High School,Professional,0,2
10948,IN,0,NULL,Marshall,R,Ye,NULL,2,NULL,f4d1c0fd-41dd-4f64-ab28-ca0fea4602c0,2013-10-15 00:00:00.000,1949-05-16 00:00:00.000,S,10737,M,2,Partial High School,Clerical,1,2
10949,IN,0,NULL,Arthur,W,Hernandez,NULL,0,NULL,a761ed84-b83b-4a3e-b3b7-315c4dd7b883,2013-09-12 00:00:00.000,1968-03-03 00:00:00.000,S,110059,M,4,Partial College,Skilled Manual,0,3
10950,IN,0,NULL,Sara,H,Allen,NULL,1,NULL,368436e0-a958-4a74-9a13-d91be1df4bfc,2014-04-11 00:00:00.000,1954-11-27 00:00:00.000,M,61282,F,3,High School,Professional,1,1
10951,IN,0,NULL,Jada,NULL,Allen,NULL,1,NULL,a5ec3693-c986-4c2f-8950-4e485c22a715,2013-11-23 00:00:00.000,1979-05-15 00:00:00.000,S,35983,F,3,Partial College,Clerical,0,2
10952,IN,0,NULL,Arthur,NULL,Alvarez,NULL,0,NULL,19c73bdd-4de0-44bd-9054-47fb4c9d10a2,2014-05-21 00:00:00.000,1975-04-24 00:00:00.000,S,88129,M,0,"Bachelors ",Professional,0,3
10953,IN,0,NULL,Arthur,K,Jiménez,NULL,0,NULL,b23b3a42-5d57-461d-a338-364c15bc36a4,2013-02-04 00:00:00.000,1942-02-09 00:00:00.000,S,59582,M,1,Graduate Degree,Clerical,1,0
10954,IN,0,NULL,Arthur,NULL,Moreno,NULL,1,NULL,7cba4222-d4f3-40f3-937a-691f5891369c,2013-11-23 00:00:00.000,1955-06-09 00:00:00.000,S,109600,M,3,Partial College,Professional,0,4
10955,IN,0,NULL,Katelyn,I,Allen,NULL,1,NULL,6585cb87-52ee-4734-9b0c-aad8ae825622,2011-06-27 00:00:00.000,1953-11-24 00:00:00.000,M,75984,F,3,Graduate Degree,Management,1,2
10956,IN,0,NULL,Savannah,NULL,Allen,NULL,0,NULL,b716e844-405b-4cd4-8f90-610cc487b135,2013-07-11 00:00:00.000,1960-02-09 00:00:00.000,M,60097,F,1,Partial College,Skilled Manual,1,1
10957,IN,0,NULL,Arthur,L,Munoz,NULL,0,NULL,27c1a75e-bf47-427e-bff3-a13b4a1109c8,2014-05-19 00:00:00.000,1969-05-06 00:00:00.000,S,33037,M,2,High School,Manual,1,0
10958,IN,0,NULL,Kaylee,NULL,Allen,NULL,1,NULL,f6d5d13c-726d-4dff-ad85-7e482ada8e73,2012-12-12 00:00:00.000,1969-09-14 00:00:00.000,M,94063,F,4,Graduate Degree,Management,1,1
10959,IN,0,NULL,Arthur,M,Alonso,NULL,1,NULL,7598426f-b33d-4abd-9c47-0d23b5e23cca,2014-05-11 00:00:00.000,1954-06-21 00:00:00.000,S,95761,M,3,High School,Professional,0,4
10960,IN,0,NULL,Allison,A,Allen,NULL,0,NULL,10d26a5a-3fcd-4ba0-9307-9394a8786c3f,2013-11-08 00:00:00.000,1976-05-09 00:00:00.000,M,82997,F,0,Partial College,Skilled Manual,0,2
10961,IN,0,NULL,Andrea,K,Allen,NULL,1,NULL,b86db47c-dbc8-42e1-9e34-ced1f66330fe,2014-04-02 00:00:00.000,1978-06-13 00:00:00.000,M,76773,F,0,Partial College,Skilled Manual,1,2
10962,IN,0,NULL,Arthur,NULL,Romero,NULL,1,NULL,95b6bbc5-df89-4165-a1d0-99c13ada3a4d,2013-03-12 00:00:00.000,1973-08-17 00:00:00.000,S,34226,M,0,Partial High School,Manual,0,2
10963,IN,0,NULL,Chloe,NULL,Young,NULL,1,NULL,05ccb1e1-c70c-4029-aba0-ae4274aa3779,2013-06-20 00:00:00.000,1979-02-27 00:00:00.000,S,64876,F,0,Partial College,Skilled Manual,0,1
10964,IN,0,NULL,Arthur,NULL,Navarro,NULL,1,NULL,153c0974-fb49-4dbb-bc91-e1e943ec370f,2013-10-06 00:00:00.000,1972-10-13 00:00:00.000,S,50201,M,0,High School,Manual,1,1
10965,IN,0,NULL,Arthur,A,Gutierrez,NULL,0,NULL,d2514dc2-9ebc-4f87-bc68-80d7ec97db74,2013-09-25 00:00:00.000,1963-02-20 00:00:00.000,M,58552,M,1,"Bachelors ",Skilled Manual,1,0
10966,IN,0,NULL,Arthur,NULL,Torres,NULL,0,NULL,ad1b4aed-2cba-49b7-9c1d-80053a0a0918,2013-08-30 00:00:00.000,1948-03-23 00:00:00.000,M,98207,M,5,High School,Management,1,4
10967,IN,0,NULL,Marshall,C,Zhao,NULL,0,NULL,2379d28c-7215-4b22-b055-91b79b004b6f,2012-09-11 00:00:00.000,1942-06-17 00:00:00.000,S,41111,M,2,Graduate Degree,Management,1,1
10968,IN,0,NULL,Arthur,NULL,Dominguez,NULL,1,NULL,269162ce-309b-4913-9835-e9d91637a91a,2013-10-26 00:00:00.000,1960-10-13 00:00:00.000,S,31860,M,1,Partial College,Manual,0,0
10969,IN,0,NULL,Julia,J,Young,NULL,0,NULL,09e12847-8ff0-408a-a14c-a10ff81a6eb5,2013-12-18 00:00:00.000,1947-11-04 00:00:00.000,M,87769,F,2,"Bachelors ",Management,1,1
10970,IN,0,NULL,Arthur,NULL,Gill,NULL,0,NULL,d2eed3fb-b6e5-4d49-b604-0225d596e354,2014-01-05 00:00:00.000,1964-05-19 00:00:00.000,S,98038,M,3,"Bachelors ",Management,0,4
10971,IN,0,NULL,Arthur,NULL,Vazquez,NULL,1,NULL,386c15c2-4161-4bc7-bb51-ff96b43b6217,2013-10-13 00:00:00.000,1980-08-28 00:00:00.000,S,25997,M,0,Partial College,Manual,1,1
10972,IN,0,NULL,Arthur,NULL,Blanco,NULL,1,NULL,95a4ecb1-792f-4f52-91f3-21e5635c6e7d,2014-05-24 00:00:00.000,1980-05-27 00:00:00.000,S,34823,M,0,Partial High School,Manual,0,2
10973,IN,0,NULL,Jennifer,M,Young,NULL,0,NULL,fd6fcc8f-62c2-4fe3-a39f-e3f15fd754ba,2011-06-30 00:00:00.000,1953-05-23 00:00:00.000,S,68030,F,3,Graduate Degree,Management,1,2
10974,IN,0,NULL,Kaitlyn,J,Young,NULL,0,NULL,b149c494-52f5-4f48-9407-d76e43cfe6d1,2013-09-12 00:00:00.000,1974-12-20 00:00:00.000,S,64551,F,0,High School,Professional,1,2
10975,IN,0,NULL,Morgan,L,Young,NULL,0,NULL,399a5cd6-8328-4552-9c90-e76e8abcd289,2012-06-11 00:00:00.000,1975-03-09 00:00:00.000,M,69524,F,0,"Bachelors ",Professional,1,3
10976,IN,0,NULL,Isabella,NULL,Young,NULL,2,NULL,ded78e22-8302-4e19-b84b-db2c72ad5eb9,2014-03-08 00:00:00.000,1963-03-12 00:00:00.000,S,75017,F,3,Graduate Degree,Professional,0,0
10977,IN,0,NULL,Arthur,P,Carlson,NULL,2,NULL,1a7729e4-a2ca-44dc-abfe-385db2da056b,2011-09-04 00:00:00.000,1958-09-13 00:00:00.000,M,29411,M,1,"Bachelors ",Manual,1,0
10978,IN,0,NULL,Natalie,C,Young,NULL,2,NULL,cad36e3f-aca6-4137-98ba-1e0e65dded70,2013-09-07 00:00:00.000,1964-06-28 00:00:00.000,S,54572,F,0,"Bachelors ",Professional,0,1
10979,IN,0,NULL,Arthur,NULL,Sanz,NULL,2,NULL,5a42b2e6-3003-4e80-9348-09285dc9d18f,2013-06-30 00:00:00.000,1963-06-28 00:00:00.000,S,67288,M,0,"Bachelors ",Professional,0,1
10980,IN,0,NULL,Arthur,S,Rubio,NULL,2,NULL,0e404bc7-d15c-40be-a7c4-3764891cd9de,2013-12-26 00:00:00.000,1961-06-22 00:00:00.000,M,104373,M,1,Partial College,Professional,1,4
10981,IN,0,NULL,Alexandra,I,Young,NULL,1,NULL,ec21f53d-26d7-4371-8c1f-cec342534a51,2013-09-15 00:00:00.000,1961-11-03 00:00:00.000,S,10074,F,1,"Bachelors ",Manual,0,0
10982,IN,0,NULL,Marshall,J,Lu,NULL,0,NULL,b03cfa88-cb82-4196-a76c-8c7ecacd2e7d,2013-11-04 00:00:00.000,1968-06-25 00:00:00.000,M,29144,M,1,Partial College,Manual,1,1
10983,IN,0,NULL,Joe,NULL,Suri,NULL,0,NULL,01770b6c-ef16-438d-a1fc-f5fad88d732e,2014-02-18 00:00:00.000,1970-10-23 00:00:00.000,S,17800,M,0,Partial College,Manual,1,1
10984,IN,0,NULL,Sydney,K,Young,NULL,0,NULL,7125ed8d-0425-4391-962e-a97138076e49,2013-04-21 00:00:00.000,1960-07-21 00:00:00.000,S,37429,F,1,Partial College,Manual,0,0
10985,IN,0,NULL,Joe,L,Jordan,NULL,0,NULL,c3c879c5-36c5-4415-b424-6e6d7726e68a,2012-06-02 00:00:00.000,1957-03-11 00:00:00.000,M,79854,M,3,Partial College,Professional,1,0
10986,IN,0,NULL,Katherine,A,Young,NULL,0,NULL,87aa707b-5732-4b96-ae01-51ed5935b5c0,2013-10-31 00:00:00.000,1949-09-23 00:00:00.000,S,63257,F,4,Partial College,Professional,1,2
10987,IN,0,NULL,Amanda,NULL,Young,NULL,1,NULL,ccdd482d-f401-4f0f-91df-10f6ed83c13d,2013-03-11 00:00:00.000,1958-03-20 00:00:00.000,M,64691,F,1,Partial College,Clerical,1,1
10988,IN,0,NULL,Stephanie,N,Young,NULL,2,NULL,be0a1b58-f89a-4619-8fea-091950ac5d4e,2013-12-24 00:00:00.000,1950-05-26 00:00:00.000,M,73185,F,2,Partial College,Professional,1,2
10989,IN,0,NULL,Hailey,M,Young,NULL,0,NULL,806a3802-539c-49d3-8ae8-500c26c610d8,2013-09-29 00:00:00.000,1972-04-08 00:00:00.000,M,48608,F,1,"Bachelors ",Skilled Manual,1,0
10990,IN,0,NULL,Joe,G,Chandra,NULL,1,NULL,d6e62d5e-c794-458d-b154-4e325161af19,2014-04-22 00:00:00.000,1972-09-11 00:00:00.000,M,60767,M,1,"Bachelors ",Skilled Manual,1,0
10991,IN,0,NULL,Joe,NULL,Patel,NULL,1,NULL,9c11f76f-04f3-42f5-99cb-219e8268c16e,2013-01-12 00:00:00.000,1954-08-16 00:00:00.000,S,99977,M,3,Partial College,Professional,1,1
10992,IN,0,NULL,Joe,L,Vance,NULL,2,NULL,04a88794-ebc7-4192-be5d-4ef44c0232c7,2013-07-31 00:00:00.000,1957-11-24 00:00:00.000,S,106759,M,2,High School,Professional,0,4
10993,IN,0,NULL,Maria,J,Young,NULL,0,NULL,53fe8011-b9e7-4890-a18b-e49ff64b57cb,2014-02-17 00:00:00.000,1961-08-10 00:00:00.000,M,77353,F,1,Partial College,Skilled Manual,1,1
10994,IN,0,NULL,Joe,NULL,Malhotra,NULL,0,NULL,a96b031f-d91f-40ce-8b44-35ae1590123c,2013-08-21 00:00:00.000,1969-06-01 00:00:00.000,S,27471,M,0,Partial College,Manual,0,1
10995,IN,0,NULL,Gabrielle,L,Young,NULL,0,NULL,10c38471-7dc3-4cce-bd9e-d07925de3eee,2013-09-24 00:00:00.000,1949-11-03 00:00:00.000,M,80251,F,2,"Bachelors ",Management,1,0
10996,IN,0,NULL,Haley,NULL,Young,NULL,0,NULL,7fb76e7e-37f0-472a-94a1-39bfd01d125b,2014-05-16 00:00:00.000,1977-08-04 00:00:00.000,S,57927,F,5,Partial College,Clerical,1,1
10997,IN,0,NULL,Rebecca,W,Young,NULL,0,NULL,30dd3841-d7c3-4f4f-ba51-fcb58d950555,2013-03-03 00:00:00.000,1952-04-26 00:00:00.000,M,67191,F,3,High School,Professional,1,2
10998,IN,0,NULL,Madeline,NULL,Young,NULL,1,NULL,055ae44c-e9e1-49fa-9355-effdcac7cba0,2014-02-16 00:00:00.000,1952-10-27 00:00:00.000,M,73563,F,2,High School,Professional,1,2
10999,IN,0,NULL,Sophia,NULL,Young,NULL,2,NULL,0a85688f-e126-4bd0-80ec-f52438873bb6,2014-01-15 00:00:00.000,1977-11-17 00:00:00.000,S,51759,F,0,Partial College,Skilled Manual,1,2
11000,IN,0,NULL,Mary,C,Young,NULL,0,NULL,e98c7adb-85a6-4f6c-9c85-7a65c47c2ae7,2013-12-14 00:00:00.000,1972-06-22 00:00:00.000,S,48657,F,0,Graduate Degree,Skilled Manual,1,0
11001,IN,0,NULL,Amber,L,Young,NULL,0,NULL,11a948b3-0f93-4d45-85eb-8c76c77a6542,2013-08-27 00:00:00.000,1940-08-22 00:00:00.000,M,66170,F,3,Graduate Degree,Management,1,2
11002,IN,0,NULL,Courtney,NULL,Young,NULL,1,NULL,76565bd4-50fc-456e-825a-a7fbb5e7ef5c,2014-02-16 00:00:00.000,1963-07-06 00:00:00.000,S,85857,F,4,"Bachelors ",Skilled Manual,1,2
11003,IN,0,NULL,Jenna,W,Young,NULL,2,NULL,5a2897d4-5593-469a-a336-d79642538107,2014-04-18 00:00:00.000,1955-07-19 00:00:00.000,M,58258,F,1,Partial College,Clerical,1,1
11004,IN,0,NULL,Chloe,NULL,Harris,NULL,0,NULL,a73c98e2-9f55-439c-9f5f-1c69a35bb12b,2014-06-30 00:00:00.000,1959-08-18 00:00:00.000,M,62308,F,5,Graduate Degree,Professional,1,3
11005,IN,0,NULL,Joe,NULL,Madan,NULL,0,NULL,77943978-ad70-493c-8430-af47572159c2,2013-10-27 00:00:00.000,1965-10-27 00:00:00.000,S,61018,M,0,"Bachelors ",Professional,0,1
11006,IN,0,NULL,Chloe,C,Martin,NULL,0,NULL,0ff2a3ee-7e33-4471-9e1f-ba34391ac4ec,2014-06-30 00:00:00.000,1972-01-07 00:00:00.000,M,67817,F,0,Partial College,Skilled Manual,0,2
11007,IN,0,NULL,Marshall,K,Xu,NULL,1,NULL,3615577d-b3a6-47d0-9aa9-88cb4ae96e05,2013-08-14 00:00:00.000,1969-07-21 00:00:00.000,S,20338,M,0,Partial College,Manual,0,1
11008,IN,0,NULL,Joe,NULL,Srini,NULL,0,NULL,b92e69f9-6005-44b3-bb8b-d423df44db2d,2012-08-31 00:00:00.000,1954-10-14 00:00:00.000,S,89740,M,2,Partial College,Skilled Manual,0,2
11009,IN,0,NULL,Joe,A,Prasad,NULL,2,NULL,dabbf37a-611f-465b-b012-91f87603a89e,2013-09-30 00:00:00.000,1954-11-03 00:00:00.000,M,93379,M,3,High School,Professional,1,3
11010,IN,0,NULL,Joe,M,Schmidt,NULL,0,NULL,6117df3a-cadf-4665-b908-e40b39b09e1f,2012-11-11 00:00:00.000,1969-07-18 00:00:00.000,M,97955,M,1,Graduate Degree,Management,1,0
11011,IN,0,NULL,Joe,D,Rana,NULL,0,NULL,5da10b01-4ba4-4574-9db7-4a31474c6e62,2012-03-02 00:00:00.000,1965-09-07 00:00:00.000,S,79892,M,0,"Bachelors ",Professional,0,1
11012,IN,0,NULL,Chloe,M,Thompson,NULL,1,NULL,75f986c6-1dd6-4b4b-b6b1-e782b39f8fd8,2014-04-26 00:00:00.000,1942-02-18 00:00:00.000,M,110024,F,2,Graduate Degree,Management,0,3
11013,IN,0,NULL,Joe,G,Raman,NULL,0,NULL,72ddc74f-7efe-4cb0-80c6-0df6e85cbe77,2013-07-05 00:00:00.000,1942-06-20 00:00:00.000,M,42975,M,1,"Bachelors ",Clerical,1,0
11014,IN,0,NULL,Chloe,M,Garcia,NULL,0,NULL,a17212ad-063d-4cb8-9ed9-348c2ff5917b,2013-06-22 00:00:00.000,1977-11-27 00:00:00.000,S,57057,F,0,Partial High School,Clerical,0,2
11015,IN,0,NULL,Joe,NULL,Subram,NULL,1,NULL,6539fd42-082f-461f-bc54-6e7c2de4df1a,2012-12-01 00:00:00.000,1972-11-03 00:00:00.000,M,104081,M,0,"Bachelors ",Professional,1,3
11016,IN,0,NULL,Chloe,F,Robinson,NULL,2,NULL,ee8c2193-4edf-4b9a-914d-1e6453782d7c,2014-05-28 00:00:00.000,1962-09-21 00:00:00.000,M,61188,F,1,Partial College,Skilled Manual,1,1
11017,IN,0,NULL,Chloe,K,Clark,NULL,0,NULL,013aa044-2faf-47f3-9a38-82dd668851a7,2013-07-27 00:00:00.000,1961-12-05 00:00:00.000,S,58892,F,4,High School,Skilled Manual,0,4
11018,IN,0,NULL,Joe,NULL,Mehta,NULL,0,NULL,4fa4357a-7a11-4c85-a61f-89222b5dcf5f,2014-03-21 00:00:00.000,1958-11-03 00:00:00.000,M,58831,M,2,Partial College,Clerical,1,1
